task,target,feature_set,model,rank,feature,mean_importance,relative_contribution_percent,source_file
classification,AC,fs1,GBC,2,PI/FF,0.2002958124345044,32.4248269785218,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\GBC_permutation_sensitivity.csv
classification,AC,fs1,GBC,3,Distance,0.0825415031675114,13.362206259947806,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\GBC_permutation_sensitivity.csv
classification,AC,fs1,GBC,4,Ucs_class,-5.851005340798965e-05,0.0094718822884951,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\GBC_permutation_sensitivity.csv
classification,AC,fs1,KNN,1,PI/FF,0.284305083323227,41.6154785120822,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
classification,AC,fs1,KNN,2,Depth,0.1693900515979748,24.79466061611608,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
classification,AC,fs1,KNN,3,Distance,0.1562631086415011,22.873189476208992,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
classification,AC,fs1,KNN,4,Ucs_class,0.0732132433173166,10.716671395592735,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\KNN_permutation_sensitivity.csv
classification,AC,fs1,LOGREG,1,PI/FF,0.2787790049792354,50.75448645018794,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\LOGREG_permutation_sensitivity.csv
classification,AC,fs1,LOGREG,2,Depth,0.2339727646577349,42.597065422550486,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\LOGREG_permutation_sensitivity.csv
classification,AC,fs1,LOGREG,3,Distance,0.0195221711983027,3.554205144093639,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\LOGREG_permutation_sensitivity.csv
classification,AC,fs1,LOGREG,4,Ucs_class,0.0169957385118678,3.0942429831679275,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\LOGREG_permutation_sensitivity.csv
classification,AC,fs1,RF,1,Depth,0.403705460149393,44.61276207652751,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
classification,AC,fs1,RF,2,PI/FF,0.294879896965161,32.586645421118305,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
classification,AC,fs1,RF,3,Distance,0.1651972050696178,18.25564510014534,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
classification,AC,fs1,RF,4,Ucs_class,0.0411276952369842,4.54494740220885,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\RF_permutation_sensitivity.csv
classification,AC,fs1,SVC,1,PI/FF,0.284514965015128,40.52527682501204,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\SVC_permutation_sensitivity.csv
classification,AC,fs1,SVC,2,Depth,0.2243242367967389,31.95192841355121,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\SVC_permutation_sensitivity.csv
classification,AC,fs1,SVC,3,Distance,0.142530440152645,20.301517506714035,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\SVC_permutation_sensitivity.csv
classification,AC,fs1,SVC,4,Ucs_class,0.0506982704735999,7.22127725472271,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\SVC_permutation_sensitivity.csv
classification,AC,fs1,XGB,1,Depth,0.4009255172492378,46.65053312280081,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
classification,AC,fs1,XGB,2,PI/FF,0.2962885720585137,34.475280943843,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
classification,AC,fs1,XGB,3,Distance,0.1358482423418543,15.806908406638703,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
classification,AC,fs1,XGB,4,Ucs_class,0.0263608955059319,3.067277526717487,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs1\XGB_permutation_sensitivity.csv
classification,AC,fs2,ANN,1,FF,0.1568479099337142,44.75175834810463,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
classification,AC,fs2,ANN,2,PI,0.1378848904242167,39.341240177999154,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
classification,AC,fs2,ANN,3,Depth,0.0386329205530674,11.022723386005266,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
classification,AC,fs2,ANN,4,Distance,0.0160325032270409,4.574384895756405,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
classification,AC,fs2,ANN,5,Ucs_class,0.0010861271441203,0.3098931921345547,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ANN_permutation_sensitivity.csv
classification,AC,fs2,DT,1,Depth,0.3438142467955408,46.496912168254255,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
classification,AC,fs2,DT,2,PI,0.1631135078197869,22.05922098121401,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
classification,AC,fs2,DT,3,FF,0.162844189513748,22.0227987859795,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
classification,AC,fs2,DT,4,Distance,0.0646131965444163,8.738189742388656,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
classification,AC,fs2,DT,5,Ucs_class,0.005049438447398,0.6828783221635751,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\DT_permutation_sensitivity.csv
classification,AC,fs2,ET,1,Depth,0.2580057968009218,29.332810596985716,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
classification,AC,fs2,ET,2,FF,0.1850429643327188,21.03762896949389,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
classification,AC,fs2,ET,3,PI,0.1676712226209449,19.062626796327976,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
classification,AC,fs2,ET,4,Distance,0.1603765262537123,18.233289046728284,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
classification,AC,fs2,ET,5,Ucs_class,0.1084843809801533,12.333644590464138,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\ET_permutation_sensitivity.csv
classification,AC,fs2,GBC,1,Depth,0.3354473735896086,52.169206552772486,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\GBC_permutation_sensitivity.csv
classification,AC,fs2,GBC,2,PI,0.140283144449354,21.817014872813647,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\GBC_permutation_sensitivity.csv
classification,AC,fs2,GBC,3,FF,0.1208692274985217,18.79773756392219,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\GBC_permutation_sensitivity.csv
classification,AC,fs2,GBC,4,Distance,0.0463990573104795,7.216041010491676,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\GBC_permutation_sensitivity.csv
classification,AC,fs2,GBC,5,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\GBC_permutation_sensitivity.csv
classification,AC,fs2,KNN,1,FF,0.2596237684200045,22.549758520605632,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
classification,AC,fs2,KNN,2,Distance,0.2563410120351611,22.264632993729983,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
classification,AC,fs2,KNN,3,PI,0.2426919123534735,21.079133284982923,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
classification,AC,fs2,KNN,4,Depth,0.2330533219274927,20.24196846025364,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
classification,AC,fs2,KNN,5,Ucs_class,0.1596272298856418,13.864506740427824,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\KNN_permutation_sensitivity.csv
classification,AC,fs2,LOGREG,1,Depth,0.213375361362653,40.901554900118256,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\LOGREG_permutation_sensitivity.csv
classification,AC,fs2,LOGREG,2,FF,0.1545289893502428,29.621395372010443,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\LOGREG_permutation_sensitivity.csv
classification,AC,fs2,LOGREG,3,PI,0.134847853652707,25.848752424443145,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\LOGREG_permutation_sensitivity.csv
classification,AC,fs2,LOGREG,4,Distance,0.016858755709577,3.2316257969025166,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\LOGREG_permutation_sensitivity.csv
classification,AC,fs2,LOGREG,5,Ucs_class,-0.0020693571736787,0.3966715065256346,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\LOGREG_permutation_sensitivity.csv
classification,AC,fs2,RF,1,Depth,0.4091745082333762,44.197646195368144,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
classification,AC,fs2,RF,2,PI,0.2161273121524082,23.34534112819116,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
classification,AC,fs2,RF,3,FF,0.1727764084133339,18.66272315675033,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
classification,AC,fs2,RF,4,Distance,0.1055530379099139,11.40148208286676,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
classification,AC,fs2,RF,5,Ucs_class,0.0221522160237137,2.392807436823608,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\RF_permutation_sensitivity.csv
classification,AC,fs2,SVC,1,Depth,0.2754331796997349,41.32243251218736,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\SVC_permutation_sensitivity.csv
classification,AC,fs2,SVC,2,FF,0.1945124439281784,29.182131745220943,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\SVC_permutation_sensitivity.csv
classification,AC,fs2,SVC,3,PI,0.1514317418214089,22.71886030012735,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\SVC_permutation_sensitivity.csv
classification,AC,fs2,SVC,4,Distance,0.0437533116372558,6.56418108118346,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\SVC_permutation_sensitivity.csv
classification,AC,fs2,SVC,5,Ucs_class,0.0014157069349833,0.2123943612808803,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\SVC_permutation_sensitivity.csv
classification,AC,fs2,XGB,1,Depth,0.3589321028720787,50.862840240247856,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
classification,AC,fs2,XGB,2,PI,0.1421929124577318,20.14959189150803,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
classification,AC,fs2,XGB,3,FF,0.1102180886150595,15.61856682073156,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
classification,AC,fs2,XGB,4,Distance,0.0897169497533875,12.713431999074247,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
classification,AC,fs2,XGB,5,Ucs_class,0.0046262610586109,0.6555690484383017,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs2\XGB_permutation_sensitivity.csv
classification,AC,fs3,ANN,1,Depth,0.2047543429264781,26.18587166787202,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ANN_permutation_sensitivity.csv
classification,AC,fs3,ANN,2,LL,0.1917895973679371,24.52782056844079,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ANN_permutation_sensitivity.csv
classification,AC,fs3,ANN,3,FF,0.149654381346822,19.13918097400167,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ANN_permutation_sensitivity.csv
classification,AC,fs3,ANN,4,PL,0.0939079066768208,12.009808230151757,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ANN_permutation_sensitivity.csv
classification,AC,fs3,ANN,5,Distance,0.0899844960170751,11.508046330657637,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ANN_permutation_sensitivity.csv
classification,AC,fs3,DT,1,Depth,0.3239328550322046,47.75674677901398,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\DT_permutation_sensitivity.csv
classification,AC,fs3,DT,2,FF,0.1696534830504046,25.011659991730152,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\DT_permutation_sensitivity.csv
classification,AC,fs3,DT,3,LL,0.1293771620139945,19.073805788164147,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\DT_permutation_sensitivity.csv
classification,AC,fs3,DT,4,Distance,0.055334074340674,8.157787441091727,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\DT_permutation_sensitivity.csv
classification,AC,fs3,DT,5,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\DT_permutation_sensitivity.csv
classification,AC,fs3,ET,1,Depth,0.1639015061943977,38.92528272919784,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ET_permutation_sensitivity.csv
classification,AC,fs3,ET,2,FF,0.1012045069578561,24.03525225772619,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ET_permutation_sensitivity.csv
classification,AC,fs3,ET,3,Distance,0.0689373005940292,16.372051596814476,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ET_permutation_sensitivity.csv
classification,AC,fs3,ET,4,Ucs_class,0.0650203388284068,15.441804842489516,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ET_permutation_sensitivity.csv
classification,AC,fs3,ET,5,PL,0.0110933425538267,2.6345791771272182,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\ET_permutation_sensitivity.csv
classification,AC,fs3,GBC,1,Depth,0.3547436512189446,50.9024941236618,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\GBC_permutation_sensitivity.csv
classification,AC,fs3,GBC,2,LL,0.1521779575012327,21.836155660123268,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\GBC_permutation_sensitivity.csv
classification,AC,fs3,GBC,3,FF,0.1142119270173284,16.388374883877777,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\GBC_permutation_sensitivity.csv
classification,AC,fs3,GBC,4,Distance,0.0467046119687983,6.701687903703638,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\GBC_permutation_sensitivity.csv
classification,AC,fs3,GBC,5,PL,0.0290700437806108,4.171287428633509,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\GBC_permutation_sensitivity.csv
classification,AC,fs3,KNN,1,FF,0.2875089901251801,18.673354506550982,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\KNN_permutation_sensitivity.csv
classification,AC,fs3,KNN,2,Distance,0.2701156466971639,17.54367829105552,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\KNN_permutation_sensitivity.csv
classification,AC,fs3,KNN,3,Depth,0.2613458391784652,16.974090102945038,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\KNN_permutation_sensitivity.csv
classification,AC,fs3,KNN,4,LL,0.2514966364031889,16.334396523451876,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\KNN_permutation_sensitivity.csv
classification,AC,fs3,KNN,5,PL,0.2466230971630999,16.017866157246125,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\KNN_permutation_sensitivity.csv
classification,AC,fs3,LOGREG,1,Depth,0.2144261903029183,36.23148997201061,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\LOGREG_permutation_sensitivity.csv
classification,AC,fs3,LOGREG,2,LL,0.1783184222899806,30.13037782323671,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\LOGREG_permutation_sensitivity.csv
classification,AC,fs3,LOGREG,3,FF,0.1595676577391593,26.962070179329626,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\LOGREG_permutation_sensitivity.csv
classification,AC,fs3,LOGREG,4,Distance,0.0199510243675528,3.3711149663348348,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\LOGREG_permutation_sensitivity.csv
classification,AC,fs3,LOGREG,5,PL,0.0145814362384476,2.463818249554737,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\LOGREG_permutation_sensitivity.csv
classification,AC,fs3,RF,1,Depth,0.313118420448518,57.41607215547431,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\RF_permutation_sensitivity.csv
classification,AC,fs3,RF,2,FF,0.0980193828263258,17.973672545134423,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\RF_permutation_sensitivity.csv
classification,AC,fs3,RF,3,LL,0.0697843296488283,12.79625165679867,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\RF_permutation_sensitivity.csv
classification,AC,fs3,RF,4,Distance,0.0417248265826915,7.651021138631355,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\RF_permutation_sensitivity.csv
classification,AC,fs3,RF,5,Ucs_class,0.0136076915947119,2.495222738260721,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\RF_permutation_sensitivity.csv
classification,AC,fs3,SVC,1,Depth,0.2093803510831484,32.717239626496934,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\SVC_permutation_sensitivity.csv
classification,AC,fs3,SVC,2,FF,0.183711533549464,28.70629566812677,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\SVC_permutation_sensitivity.csv
classification,AC,fs3,SVC,3,LL,0.1778263232020657,27.786687709729076,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\SVC_permutation_sensitivity.csv
classification,AC,fs3,SVC,4,Distance,0.0366391955882344,5.725147252744456,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\SVC_permutation_sensitivity.csv
classification,AC,fs3,SVC,5,PL,0.0297701347900981,4.651805332268092,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\SVC_permutation_sensitivity.csv
classification,AC,fs3,XGB,1,Depth,0.3532074020798418,44.92071208709113,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\XGB_permutation_sensitivity.csv
classification,AC,fs3,XGB,2,LL,0.1466547762679167,18.651469199500767,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\XGB_permutation_sensitivity.csv
classification,AC,fs3,XGB,3,FF,0.1322873213634847,16.82422463614826,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\XGB_permutation_sensitivity.csv
classification,AC,fs3,XGB,4,Distance,0.1065630319571245,13.552624462245602,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\XGB_permutation_sensitivity.csv
classification,AC,fs3,XGB,5,PL,0.0346752613115243,4.409979577855888,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs3\XGB_permutation_sensitivity.csv
classification,AC,fs4,ANN,1,Depth,0.2560176054317711,36.789371201459765,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ANN_permutation_sensitivity.csv
classification,AC,fs4,ANN,2,PI,0.2331104834030137,33.497649860453464,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ANN_permutation_sensitivity.csv
classification,AC,fs4,ANN,3,Distance,0.1716289393067819,24.66283811389185,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ANN_permutation_sensitivity.csv
classification,AC,fs4,ANN,4,Ucs_class,0.035143980956443,5.050140824194922,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ANN_permutation_sensitivity.csv
classification,AC,fs4,DT,1,Depth,0.3362166088489515,53.312636390305855,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\DT_permutation_sensitivity.csv
classification,AC,fs4,DT,2,Distance,0.1488492175621048,23.60247532100695,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\DT_permutation_sensitivity.csv
classification,AC,fs4,DT,3,PI,0.1455850504044967,23.0848882886872,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\DT_permutation_sensitivity.csv
classification,AC,fs4,DT,4,Ucs_class,0.0,0.0,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\DT_permutation_sensitivity.csv
classification,AC,fs4,ET,1,Depth,0.3832219770562289,34.82513234587963,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ET_permutation_sensitivity.csv
classification,AC,fs4,ET,2,Distance,0.3288683793373222,29.885772529994405,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ET_permutation_sensitivity.csv
classification,AC,fs4,ET,3,PI,0.2611304503146499,23.73011736331737,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ET_permutation_sensitivity.csv
classification,AC,fs4,ET,4,Ucs_class,0.1271970560298574,11.5589777608086,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\ET_permutation_sensitivity.csv
classification,AC,fs4,GBC,1,Depth,0.3666383401437605,52.34226470741182,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\GBC_permutation_sensitivity.csv
classification,AC,fs4,GBC,2,PI,0.1730390514934742,24.703515280042737,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\GBC_permutation_sensitivity.csv
classification,AC,fs4,GBC,3,Distance,0.1598211290645147,22.81648951403213,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\GBC_permutation_sensitivity.csv
classification,AC,fs4,GBC,4,Ucs_class,0.0009647515567843,0.1377304985133101,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\GBC_permutation_sensitivity.csv
classification,AC,fs4,KNN,1,PI,0.2700814794139016,33.14789631166172,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\KNN_permutation_sensitivity.csv
classification,AC,fs4,KNN,2,Depth,0.2287463364722349,28.07471234054505,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\KNN_permutation_sensitivity.csv
classification,AC,fs4,KNN,3,Distance,0.2124753933950711,26.07773152133003,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\KNN_permutation_sensitivity.csv
classification,AC,fs4,KNN,4,Ucs_class,0.1034739243098752,12.699659826463208,G:\Researching\GT_GL_MLops\GLFS_MLops_2026\classification_report\permutation_sensitivity\AC\fs4\KNN_permutation_sensitivity.csv
