model,feature_set,target,file,pipeline_contains_preprocessing,n_features,n_train,n_test,best_params,validation_split_used,r2_train,mae_train,mse_train,rmse_train,bias_train,ioa_train,ios_train,p20_train,ad_stat_train,r2_test,mae_test,mse_test,rmse_test,bias_test,ioa_test,ios_test,p20_test,ad_stat_test,cv_r2_mean,cv_r2_std,cv_r2_min,cv_r2_max,cv_mode,cv_folds,cv_repeats,train_cv_gap,cv_test_gap,abs_train_cv_gap,abs_cv_test_gap,possible_overfitting,possible_underfitting,high_cv_instability,holdout_sensitive,stable_generalization,generalization_diagnosis,rank_cv_r2,rank_cv_stability,rank_train_cv_gap,selection_rank_score,Selection Rank,rank_test_r2,rank_test_rmse,rank_test_mae,test_rank_score,Test Performance Rank
RIDGE,fs2,AC,RIDGE_fs2_AC.pkl,True,5,257,75,"{""alpha"": 100.0, ""solver"": ""auto""}",False,0.4333191013337948,0.24231837036856302,0.11074787936405409,0.3327880396950198,1.727973579183123e-17,0.725815223262009,0.24721789429729057,41.63424124513619,10.595615870066297,0.3145880928399216,0.19488618881432793,0.05509927914079499,0.2347323563993575,0.10372020826251743,0.7381201210843713,0.17210392731932922,38.666666666666664,2.786902257935054,0.13138928441014777,0.40523774458220857,-0.4038193614525667,0.5645590845540569,group,5,1,0.30192981692364707,-0.18319880842977385,0.30192981692364707,0.18319880842977385,True,False,True,False,False,Overfitting with high CV instability,34.0,35.0,13.0,30.0,33,33.0,33.0,40.0,34.4,35
EN,fs1,AC,EN_fs1_AC.pkl,True,4,257,75,"{""selection"": ""cyclic"", ""max_iter"": 10000, ""l1_ratio"": 0.5, ""alpha"": 0.1}",False,0.3793956947499886,0.24781789084439967,0.1212862669139049,0.3482617792895237,5.183920737549369e-17,0.6895879474278994,0.21221557184086748,41.63424124513619,15.21267588932892,0.26860781052626215,0.19185337659958784,0.05879556802009102,0.2424779742988856,0.10319276800873074,0.692808803723113,0.14478529627131764,46.666666666666664,2.7572754634389582,0.10434848278786761,0.39566561693770486,-0.44570666142714144,0.5356682747914836,group,5,1,0.27504721196212095,-0.16425932773839452,0.27504721196212095,0.16425932773839452,True,True,True,False,False,Possible underfitting,37.0,34.0,8.0,30.6,34,39.0,39.0,39.0,39.0,40
KNN,fs4,AC,KNN_fs4_AC.pkl,True,4,257,75,"{""n_neighbors"": 7, ""p"": 2, ""weights"": ""distance""}",False,0.9999643958022401,0.0002958598832684827,6.958218298258217e-06,0.0026378434938900785,0.0,0.9999910987128676,0.9940330746812158,100.0,92.11428583568159,0.35186087212153405,0.17360487429581928,0.0521029739285029,0.22826075862596903,0.03826022428829234,0.7914449426507867,0.19492911623977738,48.0,2.615022068008372,0.19021776173503818,0.3109029099317855,-0.2719049525990451,0.47081370750768137,group,5,1,0.8097466340672019,-0.16164311038649587,0.8097466340672019,0.16164311038649587,True,False,True,False,False,Overfitting with high CV instability,29.0,21.0,46.0,30.799999999999997,35,26.0,26.0,28.0,26.400000000000002,26
LASSO,fs2,AC,LASSO_fs2_AC.pkl,True,5,257,75,"{""alpha"": 0.01, ""max_iter"": 10000, ""selection"": ""cyclic""}",False,0.47147644712541725,0.2271075709478783,0.1032906928971563,0.3213886944140324,-4.147136590039495e-17,0.782970551144585,0.27300374631324076,48.63813229571984,8.086043977334725,0.338230789980983,0.18261450049222194,0.053198676662477705,0.23064838317767958,0.08696412560764638,0.7828576924430236,0.1865080147788689,40.0,2.883401805667617,0.15709505841797458,0.5117921046365054,-0.3535904974756032,0.7364313903670814,group,5,1,0.3143813887074427,-0.1811357315630084,0.3143813887074427,0.1811357315630084,True,False,True,False,False,Overfitting with high CV instability,33.0,42.0,17.0,31.6,36,29.0,29.0,33.0,29.8,29
EN,fs3,AC,EN_fs3_AC.pkl,True,6,257,75,"{""selection"": ""cyclic"", ""max_iter"": 10000, ""l1_ratio"": 0.5, ""alpha"": 0.1}",False,0.3948494897474034,0.25551509839481923,0.11826609272395285,0.34389837557620545,-1.0367841475098738e-17,0.6853415572909808,0.22208579505668058,35.797665369649806,10.889499998412816,0.24999208205616796,0.20953200965232904,0.06029205970438767,0.2455444149321822,0.13076494059239327,0.7192964260004883,0.1339700248006238,36.0,2.8873026899192524,0.0836535825709517,0.3447126286137854,-0.3005083349840485,0.4373668712793829,group,5,1,0.31119590717645174,-0.16633849948521626,0.31119590717645174,0.16633849948521626,True,True,True,False,False,Possible underfitting,39.0,28.0,16.0,32.2,37,40.0,40.0,43.0,40.6,42
KNN,fs1,AC,KNN_fs1_AC.pkl,True,4,257,75,"{""n_neighbors"": 11, ""p"": 2, ""weights"": ""distance""}",False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,99.27765080781194,0.307792069562392,0.161353301461349,0.05564560169472822,0.23589319976363926,0.04229410453993912,0.7831372749905032,0.16800965724498462,57.333333333333336,4.305899815982713,0.22046178114670512,0.49199024643638023,-0.36231707669009716,0.6367449285293265,group,5,1,0.7795382188532949,-0.08733028841568691,0.7795382188532949,0.08733028841568691,True,False,True,False,False,Overfitting with high CV instability,27.0,40.0,45.0,33.2,38,34.0,34.0,22.0,31.6,32
MLR,fs2,AC,MLR_fs2_AC.pkl,True,5,257,75,"{""fit_intercept"": true}",False,0.4746400155953362,0.22705450889054307,0.10267242872045448,0.3204253871347501,-1.1059030906771987e-16,0.793070302698231,0.27518279241958954,49.80544747081712,6.62597639032964,0.31549270239844485,0.18443756556807642,0.05502655887717275,0.23457740487347187,0.07721106927332656,0.7841044973508117,0.17265043808462965,40.0,2.773456012738407,0.11245159828683163,0.5473509058125805,-0.4394680908587558,0.7426597617550124,group,5,1,0.3621884173085046,-0.20304110411161322,0.3621884173085046,0.20304110411161322,True,False,True,True,False,Overfitting with high CV instability,36.0,43.0,23.0,34.8,39,32.0,32.0,35.0,32.6,33
RIDGE,fs3,AC,RIDGE_fs3_AC.pkl,True,6,257,75,"{""alpha"": 100.0, ""solver"": ""auto""}",False,0.42018993373088154,0.24880292858082134,0.1133137457506929,0.3366210714597244,0.0,0.7115191841499471,0.2385473972274318,40.856031128404666,9.992141882004546,0.2852351116177828,0.2019862683493736,0.05745892315788589,0.23970590972666045,0.11038474182299667,0.7264699971990791,0.15456230958028772,38.666666666666664,2.5321152073474877,0.07594684520783831,0.4145406750903291,-0.47817738666783005,0.5217544943006045,group,5,1,0.3442430885230432,-0.2092882664099445,0.3442430885230432,0.2092882664099445,True,False,True,True,False,Overfitting with high CV instability,40.0,36.0,21.0,35.4,40,38.0,38.0,42.0,38.8,39
RIDGE,fs1,AC,RIDGE_fs1_AC.pkl,True,4,257,75,"{""alpha"": 100.0, ""solver"": ""auto""}",False,0.3774494024672779,0.2522520845323505,0.12166663573071199,0.3488074479289569,2.0735682950197477e-17,0.683184041902628,0.21098124386506367,42.023346303501945,12.691403704845413,0.22360324503271212,0.1996465451683528,0.0624134204250977,0.2498267808404409,0.09393998291828556,0.6689543518725329,0.11886621051778523,49.333333333333336,1.52982154690784,0.05126140609995922,0.43450191457087534,-0.5605939745658763,0.5600356150937601,group,5,1,0.32618799636731866,-0.1723418389327529,0.32618799636731866,0.1723418389327529,True,True,True,False,False,Possible underfitting,42.0,38.0,18.0,36.4,41,42.0,42.0,41.0,41.800000000000004,43
KNN,fs3,AC,KNN_fs3_AC.pkl,True,6,257,75,"{""n_neighbors"": 5, ""p"": 1, ""weights"": ""distance""}",False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,99.27765080781194,0.24925764299494746,0.16432264216328818,0.06035110020605296,0.24566460918506955,0.03628053025174618,0.7522001627559024,0.13354610220447816,58.666666666666664,4.213657374821324,0.1670495828566818,0.502370913053404,-0.5220055040334712,0.5809229000391404,group,5,1,0.8329504171433182,-0.08220806013826565,0.8329504171433182,0.08220806013826565,True,False,True,False,False,Overfitting with high CV instability,32.0,41.0,47.0,36.8,42,41.0,41.0,23.0,37.4,38
LASSO,fs3,AC,LASSO_fs3_AC.pkl,True,6,257,75,"{""alpha"": 0.01, ""max_iter"": 10000, ""selection"": ""cyclic""}",False,0.4688036130390789,0.22914732266032978,0.10381305161376497,0.3222003283886672,6.220704885059243e-17,0.7788741059641023,0.27116779231367594,47.081712062256805,7.8200061718709435,0.3283412951494389,0.1853927405869399,0.05399367895320599,0.23236539964720648,0.0913112894250121,0.7791889724503029,0.1804521338868844,38.666666666666664,2.776401793215598,0.07479971541302088,0.5726436812454386,-0.550271262545369,0.7171426160742612,group,5,1,0.39400389762605803,-0.253541579736418,0.39400389762605803,0.253541579736418,True,False,True,True,False,Overfitting with high CV instability,41.0,45.0,27.0,38.99999999999999,43,30.0,30.0,36.0,31.2,30
KNN,fs2,AC,KNN_fs2_AC.pkl,True,5,257,75,"{""n_neighbors"": 5, ""p"": 2, ""weights"": ""distance""}",False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,99.27765080781194,0.38158802780521295,0.16052480945451056,0.049713250563667405,0.22296468456611554,0.05474264524149661,0.8162564181021374,0.21360825780353787,57.333333333333336,3.2424354821215786,0.12993644862856563,0.6343393136102219,-0.7962478477135109,0.6381467668083711,group,5,1,0.8700635513714343,-0.2516515791766473,0.8700635513714343,0.2516515791766473,True,False,True,True,False,Overfitting with high CV instability,35.0,47.0,48.0,40.0,44,24.0,24.0,21.0,23.4,23
RIDGE,fs4,AC,RIDGE_fs4_AC.pkl,True,4,257,75,"{""alpha"": 100.0, ""solver"": ""auto""}",False,0.21195097889322057,0.29227418836453567,0.1540104106701193,0.3924416016047729,4.147136590039495e-17,0.5237181406287312,0.11227874808204596,35.019455252918284,11.869226068162334,-0.09333147387469598,0.24528777429341336,0.08789134744104932,0.2964647490698503,0.10404474582355368,0.5227341388006019,-0.04562492026285225,41.333333333333336,0.9474772800538034,-0.18909489804072713,0.38921237549769233,-0.7512026884476652,0.1420826752973826,group,5,1,0.40104587693394766,-0.09576342416603115,0.40104587693394766,0.09576342416603115,True,True,True,False,False,Possible underfitting,47.0,33.0,28.0,40.4,45,45.0,45.0,45.0,45.0,45
MLR,fs1,AC,MLR_fs1_AC.pkl,True,4,257,75,"{""fit_intercept"": true}",False,0.4195871683025951,0.23581778391187191,0.11343154572082388,0.3367960001556192,8.98546261175224e-17,0.7583790092526315,0.23815170033831223,44.74708171206226,11.18518724472483,0.28880713580844475,0.18686352982931334,0.05717177326170968,0.23910619661922122,0.05986713034113889,0.7339877475527838,0.1566774850678091,46.666666666666664,2.1868119167570796,0.014821654825576047,0.5704414853891546,-0.6953660628164318,0.6816825874308978,group,5,1,0.40476551347701906,-0.2739854809828687,0.40476551347701906,0.2739854809828687,True,False,True,True,False,Overfitting with high CV instability,44.0,44.0,32.0,41.6,46,37.0,37.0,38.0,37.2,37
MLR,fs3,AC,MLR_fs3_AC.pkl,True,6,257,75,"{""fit_intercept"": true}",False,0.4753060509678656,0.22700934482592608,0.10254226374531117,0.32022220995007694,6.911894316732492e-18,0.7935728479102323,0.27564238871111846,50.583657587548636,6.830994067748975,0.32310302430551463,0.18320628907458691,0.054414776025534885,0.23326974948658663,0.07269406110300065,0.7835420352811248,0.17726251106778568,40.0,2.6250838650388033,0.04755268326582547,0.6156275421889198,-0.6445965768837951,0.7218558808990723,group,5,1,0.42775336770204014,-0.2755503410396892,0.42775336770204014,0.2755503410396892,True,False,True,True,False,Overfitting with high CV instability,43.0,46.0,35.0,42.0,47,31.0,31.0,34.0,31.599999999999998,31
MLR,fs4,AC,MLR_fs4_AC.pkl,True,4,257,75,"{""fit_intercept"": true}",False,0.22760740080189468,0.2885755510092879,0.1509506365910994,0.3885236628457775,-4.8383260217127445e-17,0.5913603714280342,0.12114130874292117,35.40856031128405,10.227838089011186,-0.15005649417439537,0.24959090351834334,0.09245139038035358,0.3040582022908666,0.0777313790024651,0.5356497345486748,-0.07240686969750199,34.66666666666667,1.1791488619667376,-0.3676956238457298,0.6976630318418843,-1.326325307290638,0.2635001497679986,group,5,1,0.5953030246476245,-0.21763912967133442,0.5953030246476245,0.21763912967133442,True,True,True,True,False,Possible underfitting,48.0,48.0,44.0,47.2,48,46.0,46.0,46.0,46.0,46
